Time;Realized_demand;Realized_renewable;Realized_residual_demand;Forecasted_residual_demand;(Forecasted_RD-Realized_RD)/Realized_RD
17.01.2020 11:00;10295;1655.75;8639.25;9009.163739;0.042817807
17.01.2020 12:00;10471;1422.75;9048.25;9667.247252;0.068410715
17.01.2020 13:00;10392;1289.5;9102.5;10271.01741;0.128373239
17.01.2020 14:00;10256;1199.75;9056.25;9489.392886;0.047828062
17.01.2020 15:00;9999;1179.75;8819.25;9785.870129;0.109603439
17.01.2020 16:00;10003;1234.25;8768.75;9760.489198;0.113099267
17.01.2020 17:00;10400;1266.75;9133.25;8654.124317;-0.052459495
17.01.2020 18:00;10473;1309.75;9163.25;8626.027712;-0.05862792
17.01.2020 19:00;10391;1373.25;9017.75;9696.039941;0.075217204
17.01.2020 20:00;10316;1380.75;8935.25;8987.172014;0.005810919
17.01.2020 21:00;10000;1386;8614;8466.960295;-0.017069852
17.01.2020 22:00;9686;1454.5;8231.5;7176.117596;-0.128212647
17.01.2020 23:00;9366;1557.75;7808.25;6554.447924;-0.160574018
18.01.2020 00:00;8084;2203.75;5880.25;6238.688636;0.06095636
18.01.2020 01:00;7492;2166.5;5325.5;4952.865632;-0.069971715
18.01.2020 02:00;7301;2092.25;5208.75;4706.289411;-0.096464716
18.01.2020 03:00;7040;2016.75;5023.25;5027.744377;0.000894715
18.01.2020 04:00;7052;1943.75;5108.25;5530.288834;0.082619064
18.01.2020 05:00;6972;1821.75;5150.25;4452.255035;-0.135526424
18.01.2020 06:00;7402;1685.5;5716.5;6125.507663;0.071548616
18.01.2020 07:00;7903;1621.25;6281.75;6825.275937;0.086524605
18.01.2020 08:00;8405;1696.75;6708.25;6905.047992;0.029336711
18.01.2020 09:00;8656;2035.5;6620.5;7503.97962;0.133446057
18.01.2020 10:00;8656;2555.5;6100.5;5702.455863;-0.065247789
18.01.2020 11:00;8569;3021.5;5547.5;5442.447741;-0.018936865
18.01.2020 12:00;8285;3085.5;5199.5;5146.889504;-0.010118376
18.01.2020 13:00;8277;2692.25;5584.75;5882.093958;0.053242125
18.01.2020 14:00;8373;2140;6233;5610.037062;-0.099945923
18.01.2020 15:00;8382;1698.25;6683.75;7461.456833;0.116357858
18.01.2020 16:00;8502;1472.25;7029.75;6910.579604;-0.016952295
18.01.2020 17:00;8817;1407;7410;8353.890179;0.127380591
18.01.2020 18:00;8977;1439.75;7537.25;7312.022438;-0.029881928
18.01.2020 19:00;8847;1402;7445;7274.567422;-0.02289222
18.01.2020 20:00;8584;1497.25;7086.75;7731.514378;0.090981674
18.01.2020 21:00;8058;1529;6529;6772.788943;0.0373394
18.01.2020 22:00;7599;1628.25;5970.75;5883.629222;-0.014591262
18.01.2020 23:00;7139;1722;5417;5230.186841;-0.034486461
19.01.2020 00:00;6709;1563.5;5145.5;5598.289783;0.087997237
19.01.2020 01:00;6278;1577;4701;4662.496624;-0.008190465
19.01.2020 02:00;6180;1560.5;4619.5;5190.853951;0.123683072
19.01.2020 03:00;6094;1635.5;4458.5;4105.584985;-0.079155549
19.01.2020 04:00;6090;1650;4440;3691.62484;-0.168552964
19.01.2020 05:00;6223;1686.25;4536.75;4180.823262;-0.078454122
19.01.2020 06:00;6240;1690.75;4549.25;4322.725555;-0.0497938
19.01.2020 07:00;6478;1584;4894;4757.115182;-0.027969926
19.01.2020 08:00;6807;1736.5;5070.5;5326.995532;0.050585846
19.01.2020 09:00;7534;2268.75;5265.25;5555.140191;0.055057251
19.01.2020 10:00;7899;2905;4994;5344.222653;0.070128685
19.01.2020 11:00;8170;3184.75;4985.25;4754.617344;-0.046263007
19.01.2020 12:00;8164;3213.5;4950.5;4922.96767;-0.005561525
19.01.2020 13:00;8037;2978.25;5058.75;4674.533238;-0.075950929
19.01.2020 14:00;8156;2498.75;5657.25;6142.06281;0.085697611
19.01.2020 15:00;8135;1894.75;6240.25;5747.978787;-0.078886457
19.01.2020 16:00;8447;1360;7087;6790.682615;-0.041811399
19.01.2020 17:00;9060;1040.5;8019.5;8089.935244;0.008782997
19.01.2020 18:00;9338;900.25;8437.75;8959.246877;0.061805206
19.01.2020 19:00;9355;819.25;8535.75;9129.661365;0.069579283
19.01.2020 20:00;9210;767.25;8442.75;6508.983087;-0.229044673
19.01.2020 21:00;8976;703.25;8272.75;7738.128313;-0.064624422
19.01.2020 22:00;8747;632.5;8114.5;8258.96052;0.017802763
19.01.2020 23:00;8073;562.25;7510.75;7636.941806;0.016801492
20.01.2020 00:00;7625;391.75;7233.25;7483.052661;0.034535328
20.01.2020 01:00;7262;320;6942;6965.36957;0.003366403
20.01.2020 02:00;7081;249.75;6831.25;7596.562541;0.112031113
20.01.2020 03:00;6965;185.5;6779.5;6492.611688;-0.042317031
20.01.2020 04:00;7144;144.5;6999.5;7348.059085;0.049797712
20.01.2020 05:00;8081;123.25;7957.75;9053.514636;0.137697796
20.01.2020 06:00;9148;113.25;9034.75;8421.353203;-0.067893057
20.01.2020 07:00;9729;111.75;9617.25;7661.189656;-0.203390818
20.01.2020 08:00;9904;251;9653;9703.781778;0.005260725
20.01.2020 09:00;10018;581.25;9436.75;9054.719851;-0.040483233
20.01.2020 10:00;10122;797.5;9324.5;9993.163037;0.071710337
20.01.2020 11:00;10128;912.5;9215.5;9637.021734;0.045740517
20.01.2020 12:00;10134;919;9215;8753.081077;-0.05012685
20.01.2020 13:00;10100;836.75;9263.25;8451.56148;-0.087624594
20.01.2020 14:00;10113;682.75;9430.25;10618.09165;0.12596078
20.01.2020 15:00;10240;489.75;9750.25;10457.84372;0.072571854
20.01.2020 16:00;10249;359.75;9889.25;7453.818261;-0.246270621
20.01.2020 17:00;10371;343.25;10027.75;9292.799456;-0.07329167
20.01.2020 18:00;10461;388.5;10072.5;8383.91837;-0.167642753
20.01.2020 19:00;10341;399;9942;10545.16583;0.06066846
20.01.2020 20:00;9843;425.25;9417.75;10680.80016;0.134113792
20.01.2020 21:00;9096;449;8647;7992.675872;-0.075670652
20.01.2020 22:00;8624;489.5;8134.5;8092.061793;-0.005217064
20.01.2020 23:00;8233;501.75;7731.25;7115.642145;-0.079625915
21.01.2020 00:00;7950;633.5;7316.5;7500.322234;0.02512434
21.01.2020 01:00;7704;726;6978;7475.612812;0.071311667
21.01.2020 02:00;7474;793.5;6680.5;7518.713552;0.125471679
21.01.2020 03:00;7261;852.25;6408.75;6203.818157;-0.031976882
21.01.2020 04:00;7374;869.25;6504.75;6357.134527;-0.022693489
21.01.2020 05:00;7717;849.75;6867.25;7685.600927;0.119167196
21.01.2020 06:00;8541;819.25;7721.75;7102.351839;-0.080214739
21.01.2020 07:00;9309;722.25;8586.75;7121.443232;-0.170647424
21.01.2020 08:00;9428;750.75;8677.25;8192.79554;-0.055830414
21.01.2020 09:00;9516;930;8586;6480.305077;-0.245247487
21.01.2020 10:00;9748;1032.5;8715.5;8654.237888;-0.007029099
21.01.2020 11:00;9595;1109;8486;9130.420204;0.075939218
21.01.2020 12:00;9697;1070.25;8626.75;8278.347599;-0.040386287
21.01.2020 13:00;9827;961.75;8865.25;9065.983666;0.022642753
21.01.2020 14:00;9975;782.75;9192.25;7939.799144;-0.136250739
21.01.2020 15:00;9885;562;9323;8827.201126;-0.053180186
21.01.2020 16:00;9880;410;9470;10628.32083;0.122314766
21.01.2020 17:00;10083;361.25;9721.75;9939.160888;0.022363349
21.01.2020 18:00;10171;353;9818;10138.51185;0.03264533
21.01.2020 19:00;9886;349;9537;10658.45533;0.117589948
21.01.2020 20:00;9151;349;8802;9874.596088;0.121858224
21.01.2020 21:00;8671;377.5;8293.5;7744.792859;-0.066161107
21.01.2020 22:00;8199;391;7808;7482.786884;-0.04165127
21.01.2020 23:00;7806;415.5;7390.5;7006.510232;-0.051957211
22.01.2020 00:00;7523;482.75;7040.25;6925.971296;-0.016232194
22.01.2020 01:00;7078;473;6605;6588.748047;-0.002460553
22.01.2020 02:00;6866;466.75;6399.25;5486.501289;-0.142633701
22.01.2020 03:00;6605;459;6146;6880.971094;0.119585274
22.01.2020 04:00;6451;416.75;6034.25;5984.965637;-0.008167438
22.01.2020 05:00;6820;375.25;6444.75;6298.390005;-0.022709957
22.01.2020 06:00;7767;337.5;7429.5;6978.06887;-0.06076198
22.01.2020 07:00;8827;313;8514;7467.54048;-0.122910444
22.01.2020 08:00;9243;315.75;8927.25;9629.917508;0.07871041
22.01.2020 09:00;9380;353.75;9026.25;6939.085129;-0.231232779
22.01.2020 10:00;9363;399.75;8963.25;9429.679048;0.052037938
22.01.2020 11:00;9459;433.75;9025.25;9495.122845;0.052062031
22.01.2020 12:00;9485;437;9048;9909.05378;0.095165095
22.01.2020 13:00;9427;411;9016;7269.014769;-0.193764999
22.01.2020 14:00;9449;359;9090;8687.449132;-0.044285024
22.01.2020 15:00;9672;292.25;9379.75;9058.375725;-0.034262563
22.01.2020 16:00;9840;233.25;9606.75;10765.51842;0.120620233
22.01.2020 17:00;10038;206;9832;10560.03017;0.074047007
22.01.2020 18:00;10339;187.75;10151.25;11140.68;0.097468785
22.01.2020 19:00;10102;166;9936;7250.625995;-0.27026711
22.01.2020 20:00;9701;147.5;9553.5;10114.81013;0.058754397
22.01.2020 21:00;9463;129.5;9333.5;9756.720968;0.045344294
22.01.2020 22:00;9399;107.25;9291.75;9817.228791;0.056553264
22.01.2020 23:00;8881;88;8793;9156.989524;0.041395374
23.01.2020 00:00;8423;94.75;8328.25;9170.38371;0.101117727
23.01.2020 01:00;8140;97;8043;8478.498128;0.05414623
23.01.2020 02:00;8022;96.5;7925.5;7471.338091;-0.057303881
23.01.2020 03:00;8068;103.75;7964.25;8772.116155;0.101436564
23.01.2020 04:00;8173;113;8060;8372.234285;0.038738745
23.01.2020 05:00;8481;106.25;8374.75;8778.093596;0.048161867
23.01.2020 06:00;9479;94.75;9384.25;9422.688151;0.004096028
23.01.2020 07:00;9831;104;9727;9727.676027;6.95E-05
23.01.2020 08:00;10037;173.75;9863.25;9468.365495;-0.040035942
23.01.2020 09:00;10157;296.25;9860.75;8179.778057;-0.170471003
23.01.2020 10:00;10098;416.25;9681.75;9746.379709;0.006675416
23.01.2020 11:00;9975;527;9448;7521.48126;-0.203907572
23.01.2020 12:00;9847;578;9269;10292.53544;0.11042566
23.01.2020 13:00;9902;575.75;9326.25;10109.39759;0.083972399
23.01.2020 14:00;9936;509.75;9426.25;7856.550025;-0.166524331
23.01.2020 15:00;10021;369.5;9651.5;9828.98043;0.018388896
23.01.2020 16:00;10147;234.5;9912.5;10150.88763;0.024049193
23.01.2020 17:00;10424;186.75;10237.25;10541.83724;0.029752838
23.01.2020 18:00;10697;190;10507;9942.493542;-0.053726702
23.01.2020 19:00;10657;195.25;10461.75;9980.202092;-0.046029384
23.01.2020 20:00;10495;205;10290;9682.499875;-0.059037913
23.01.2020 21:00;9822;230.25;9591.75;8604.321954;-0.102945557
23.01.2020 22:00;9119;258.25;8860.75;9180.343173;0.036068411
23.01.2020 23:00;8610;303.75;8306.25;9344.040226;0.124940885
24.01.2020 00:00;7959;231.25;7727.75;7974.015997;0.031867749
24.01.2020 01:00;7706;229.5;7476.5;7143.877386;-0.044489081
24.01.2020 02:00;7486;225.5;7260.5;7618.983165;0.049374446
24.01.2020 03:00;7105;218.5;6886.5;7607.090042;0.104638066
24.01.2020 04:00;7278;200.5;7077.5;7573.738438;0.070114933
24.01.2020 05:00;7578;178.75;7399.25;7027.321319;-0.050265727
24.01.2020 06:00;8592;158;8434;9367.649687;0.110700698
24.01.2020 07:00;9644;169.5;9474.5;9051.570855;-0.044638677
24.01.2020 08:00;10105;270.5;9834.5;10147.64122;0.031841092
24.01.2020 09:00;10273;468.75;9804.25;9836.342153;0.00327329
24.01.2020 10:00;10252;647.5;9604.5;10437.38952;0.086718676
24.01.2020 11:00;10212;799.75;9412.25;9288.352214;-0.013163461
24.01.2020 12:00;10269;798.5;9470.5;10220.75162;0.079219853
24.01.2020 13:00;10177;693;9484;7926.513734;-0.164222508
24.01.2020 14:00;10171;542;9629;9546.338877;-0.008584601
24.01.2020 15:00;10062;402;9660;9448.297362;-0.021915387
24.01.2020 16:00;9846;311.5;9534.5;7624.74333;-0.200299614
24.01.2020 17:00;10287;305.25;9981.75;10148.49127;0.016704613
24.01.2020 18:00;10355;345.5;10009.5;9567.530427;-0.04415501
24.01.2020 19:00;10242;390.25;9851.75;11038.04001;0.120414141
24.01.2020 20:00;10121;428.25;9692.75;7204.613825;-0.256700748
24.01.2020 21:00;9811;446;9365;8005.054707;-0.145215728
24.01.2020 22:00;9789;453;9336;7217.752766;-0.226890235
24.01.2020 23:00;9542;453;9089;9183.235179;0.010368047
25.01.2020 00:00;8064;691.75;7372.25;7829.681164;0.062047701
25.01.2020 01:00;7548;674.5;6873.5;6113.320717;-0.110595662
25.01.2020 02:00;7330;638.25;6691.75;6531.173221;-0.023996231
25.01.2020 03:00;7054;593;6461;6357.925464;-0.015953341
25.01.2020 04:00;7066;581.75;6484.25;6814.897975;0.050992478
25.01.2020 05:00;7120;598;6522;7418.621485;0.137476462
25.01.2020 06:00;7521;596.25;6924.75;7153.051245;0.032968879
25.01.2020 07:00;8110;573.5;7536.5;8164.082412;0.083272396
25.01.2020 08:00;8608;645;7963;6108.922751;-0.232836525
25.01.2020 09:00;8943;798;8145;8135.305251;-0.00119027
25.01.2020 10:00;9010;882.75;8127.25;6676.950088;-0.178449034
25.01.2020 11:00;8785;949.5;7835.5;6683.497624;-0.147023467
25.01.2020 12:00;8467;943.75;7523.25;8074.99369;0.073338476
25.01.2020 13:00;8305;848.5;7456.5;8262.218259;0.108055825
25.01.2020 14:00;8432;681.75;7750.25;8023.219215;0.035220698
25.01.2020 15:00;8455;531.25;7923.75;8814.369572;0.112398747
25.01.2020 16:00;8640;500;8140;7763.282518;-0.046279789
25.01.2020 17:00;8997;554.25;8442.75;8415.741769;-0.003198985
25.01.2020 18:00;9153;615.75;8537.25;8701.744111;0.01926781
25.01.2020 19:00;9009;633.75;8375.25;7506.768133;-0.103696232
25.01.2020 20:00;8713;659.75;8053.25;8256.066978;0.025184488
25.01.2020 21:00;8241;697.25;7543.75;8267.974185;0.096003206
25.01.2020 22:00;7984;738;7246;7297.8149;0.007150828
25.01.2020 23:00;7610;764.25;6845.75;7384.635296;0.078718226
26.01.2020 00:00;7325;755;6570;6046.891351;-0.079620799
26.01.2020 01:00;7157;811.25;6345.75;6934.932035;0.092846714
26.01.2020 02:00;7110;830.75;6279.25;5719.258391;-0.089181289
26.01.2020 03:00;6964;859;6105;6842.89939;0.120868041
26.01.2020 04:00;7013;966.75;6046.25;6804.377352;0.125388026
26.01.2020 05:00;7015;1060.5;5954.5;6468.562191;0.086331714
26.01.2020 06:00;7060;1127.75;5932.25;5828.778236;-0.017442246
26.01.2020 07:00;7432;1183;6249;6406.577996;0.025216514
26.01.2020 08:00;7650;1408;6242;6800.326301;0.0894467
26.01.2020 09:00;8081;1796.75;6284.25;6323.251319;0.006206201
26.01.2020 10:00;8193;2035.5;6157.5;6414.170074;0.041684137
26.01.2020 11:00;8395;2270.25;6124.75;6683.997493;0.09130944
26.01.2020 12:00;8360;2322.5;6037.5;5179.818981;-0.142058968
26.01.2020 13:00;8231;2167.5;6063.5;5739.197335;-0.053484401
26.01.2020 14:00;8238;1934.25;6303.75;6283.476276;-0.003216137
26.01.2020 15:00;8197;1710.75;6486.25;6051.324949;-0.06705339
26.01.2020 16:00;8326;1721.25;6604.75;6363.205409;-0.036571345
26.01.2020 17:00;8787;1886.75;6900.25;6049.99653;-0.123220676
26.01.2020 18:00;9036;2077;6959;6410.501036;-0.078818647
26.01.2020 19:00;9003;2230;6773;7351.177829;0.085365101
26.01.2020 20:00;8791;2334.25;6456.75;6833.224123;0.058307062
26.01.2020 21:00;8535;2437.25;6097.75;6339.319049;0.039616096
26.01.2020 22:00;8415;2516.25;5898.75;6525.5963;0.10626765
26.01.2020 23:00;7962;2588.5;5373.5;5759.849481;0.071899038
27.01.2020 00:00;7721;2756.5;4964.5;4308.770546;-0.132083685
27.01.2020 01:00;7381;2788.5;4592.5;4144.647607;-0.097518213
27.01.2020 02:00;7230;2730.25;4499.75;3839.915012;-0.146638144
27.01.2020 03:00;7132;2623;4509;5083.632434;0.127441214
27.01.2020 04:00;7267;2440.5;4826.5;4870.196742;0.009053505
27.01.2020 05:00;8033;2255;5778;5988.626977;0.036453267
27.01.2020 06:00;8904;2115.75;6788.25;5660.129122;-0.166187291
27.01.2020 07:00;9363;2078.25;7284.75;7754.003247;0.064415834
27.01.2020 08:00;9506;2153.25;7352.75;6720.921663;-0.085930888
27.01.2020 09:00;9635;2474.25;7160.75;7511.423327;0.048971592
27.01.2020 10:00;9711;2765.5;6945.5;6375.7923;-0.082025441
27.01.2020 11:00;9746;2916.25;6829.75;7320.657924;0.071877876
27.01.2020 12:00;9728;2899.75;6828.25;6510.706467;-0.04650438
27.01.2020 13:00;9799;2574.5;7224.5;5249.26079;-0.273408431
27.01.2020 14:00;9761;2087;7674;8159.553012;0.06327248
27.01.2020 15:00;9838;1625;8213;9348.83552;0.138297275
27.01.2020 16:00;9850;1314;8536;9589.872588;0.123462112
27.01.2020 17:00;9937;1155.5;8781.5;9425.247124;0.073307194
27.01.2020 18:00;10074;1144;8930;8864.918589;-0.007287952
27.01.2020 19:00;9994;1285.75;8708.25;8788.341203;0.009197164
27.01.2020 20:00;9648;1448;8200;8062.643612;-0.016750779
27.01.2020 21:00;9122;1612.5;7509.5;7258.57177;-0.033414772
27.01.2020 22:00;8761;1746.25;7014.75;6666.118258;-0.04969981
27.01.2020 23:00;8434;1933;6501;5899.014096;-0.09259897
28.01.2020 00:00;8150;2460;5690;5883.938757;0.03408414
28.01.2020 01:00;7834;2483.25;5350.75;5951.173779;0.112213013
28.01.2020 02:00;7501;2457.5;5043.5;5168.815552;0.024846942
28.01.2020 03:00;7389;2440.25;4948.75;4850.810867;-0.019790681
28.01.2020 04:00;7574;2496;5078;4981.02322;-0.019097436
28.01.2020 05:00;8096;2470.75;5625.25;5840.18565;0.038209084
28.01.2020 06:00;8882;2499.25;6382.75;6953.560871;0.089430241
28.01.2020 07:00;9715;2657.25;7057.75;7970.348722;0.129304484
28.01.2020 08:00;9978;2982.75;6995.25;6861.420011;-0.019131552
28.01.2020 09:00;10079;3331.25;6747.75;6563.077416;-0.027368024
28.01.2020 10:00;10076;3742.75;6333.25;5052.456561;-0.202233204
28.01.2020 11:00;10025;4069.25;5955.75;5601.542876;-0.059473135
28.01.2020 12:00;9979;4205.75;5773.25;5872.083312;0.017119181
28.01.2020 13:00;10063;4111.25;5951.75;6375.458386;0.071190555
28.01.2020 14:00;10137;3811;6326;5250.070188;-0.17008059
28.01.2020 15:00;10051;3469.5;6581.5;6297.308921;-0.04318029
28.01.2020 16:00;10029;3178.5;6850.5;6461.593025;-0.056770597
28.01.2020 17:00;10114;3018.25;7095.75;6022.505622;-0.151251718
28.01.2020 18:00;10256;2953.25;7302.75;6000.070389;-0.178382063
28.01.2020 19:00;9964;2939;7025;7119.446615;0.013444358
28.01.2020 20:00;9207;2889.25;6317.75;6890.537672;0.090663238
28.01.2020 21:00;8641;2828.25;5812.75;6148.532775;0.057766595
28.01.2020 22:00;8166;2804.5;5361.5;5670.774734;0.057684367
28.01.2020 23:00;7777;2783.5;4993.5;4283.988486;-0.142087016
29.01.2020 00:00;7784;2748.75;5035.25;4766.18194;-0.053436882
29.01.2020 01:00;7568;2802;4766;4337.831677;-0.089838087
29.01.2020 02:00;7555;2858.25;4696.75;5302.127216;0.128892791
29.01.2020 03:00;7479;2953.25;4525.75;5082.233812;0.122959468
29.01.2020 04:00;7451;2952.5;4498.5;4738.768466;0.053410796
29.01.2020 05:00;7871;2935.75;4935.25;4313.845576;-0.125911438
29.01.2020 06:00;9153;2937.5;6215.5;6513.11573;0.04788283
29.01.2020 07:00;10299;2945.75;7353.25;8184.892141;0.113098581
29.01.2020 08:00;10854;3059.5;7794.5;8274.453976;0.06157598
29.01.2020 09:00;10924;3335.75;7588.25;7452.830318;-0.01784597
29.01.2020 10:00;10799;3605;7194;6907.451383;-0.039831612
29.01.2020 11:00;10674;3856;6818;6573.287389;-0.03589214
29.01.2020 12:00;10630;3997.5;6632.5;6574.945957;-0.008677579
29.01.2020 13:00;10607;3926.5;6680.5;6709.204692;0.004296788
29.01.2020 14:00;10587;3576.5;7010.5;7266.227343;0.036477761
29.01.2020 15:00;10648;3041.75;7606.25;7515.81241;-0.011889905
29.01.2020 16:00;10634;2585.75;8048.25;7227.958775;-0.101921688
29.01.2020 17:00;10803;2341.25;8461.75;9095.685559;0.074917784
29.01.2020 18:00;11028;2293;8735;9724.089425;0.113232905
29.01.2020 19:00;10857;2370.5;8486.5;9207.966066;0.085013382
29.01.2020 20:00;10535;2488.25;8046.75;6794.523496;-0.155618915
29.01.2020 21:00;10285;2663.75;7621.25;7510.560207;-0.014523837
29.01.2020 22:00;10141;2857.75;7283.25;6377.263525;-0.124393159
29.01.2020 23:00;9566;3036.5;6529.5;7014.80783;0.07432542
30.01.2020 00:00;9192;3193.25;5998.75;6552.609405;0.092329136
30.01.2020 01:00;9004;3194.25;5809.75;6453.183322;0.110750604
30.01.2020 02:00;8896;3124.5;5771.5;5543.310848;-0.039537235
30.01.2020 03:00;8919;3015;5904;6383.060207;0.081141634
30.01.2020 04:00;8903;2897.25;6005.75;6239.576273;0.038933734
30.01.2020 05:00;9115;2823.5;6291.5;6529.448984;0.037820708
30.01.2020 06:00;10043;2737.75;7305.25;8002.087862;0.09538864
30.01.2020 07:00;10500;2635.25;7864.75;6547.006733;-0.16755056
30.01.2020 08:00;10658;2627.25;8030.75;7987.141783;-0.005430155
30.01.2020 09:00;10674;2722;7952;8534.767187;0.073285612
30.01.2020 10:00;10597;2845.25;7751.75;7692.685301;-0.007619531
30.01.2020 11:00;10378;2913.75;7464.25;5824.589921;-0.21966843
30.01.2020 12:00;10242;2841;7401;7268.357383;-0.017922256
30.01.2020 13:00;10221;2666.25;7554.75;8061.751939;0.067110353
30.01.2020 14:00;10154;2448;7706;8036.855916;0.042934845
30.01.2020 15:00;10251;2345;7906;7187.506309;-0.090879546
30.01.2020 16:00;10361;2380;7981;6481.916128;-0.187831584
30.01.2020 17:00;10463;2500.25;7962.75;8762.931692;0.100490621
30.01.2020 18:00;10669;2644.25;8024.75;8502.359006;0.059516995
30.01.2020 19:00;10533;2827.25;7705.75;7343.427207;-0.047019796
30.01.2020 20:00;10194;2992.75;7201.25;6835.194857;-0.050832167
30.01.2020 21:00;9666;3123;6543;6299.746878;-0.037177613
30.01.2020 22:00;9222;3168.5;6053.5;6588.774079;0.0884239
30.01.2020 23:00;9065;3167.25;5897.75;5016.63781;-0.149398023
31.01.2020 00:00;8808;3253.5;5554.5;5606.235774;0.009314209
31.01.2020 01:00;8786;3142.5;5643.5;6003.969872;0.06387346
31.01.2020 02:00;8667;2951.75;5715.25;5701.112718;-0.002473607
31.01.2020 03:00;8433;2726.5;5706.5;4838.956455;-0.152027258
31.01.2020 04:00;8593;2490.25;6102.75;6331.875497;0.037544631
31.01.2020 05:00;8983;2267.75;6715.25;6851.452723;0.020282599
31.01.2020 06:00;9737;2114.5;7622.5;6553.083415;-0.140297355
31.01.2020 07:00;10475;2179.5;8295.5;6794.917249;-0.180891176
31.01.2020 08:00;10658;2387.75;8270.25;6561.636562;-0.206597556
31.01.2020 09:00;10567;2687.75;7879.25;7569.236362;-0.039345577
31.01.2020 10:00;10629;3020;7609;6707.895326;-0.118426163
31.01.2020 11:00;10707;3262;7445;7641.819407;0.026436455
31.01.2020 12:00;10718;3373.5;7344.5;6817.990833;-0.071687544
31.01.2020 13:00;10767;3341.5;7425.5;6563.937858;-0.116027492
31.01.2020 14:00;10670;3256;7414;6496.510375;-0.123750961
31.01.2020 15:00;10508;3178.75;7329.25;7181.184118;-0.020202051
31.01.2020 16:00;10256;3177.5;7078.5;6214.359431;-0.122079617
31.01.2020 17:00;10471;3217;7254;7652.92974;0.05499445
31.01.2020 18:00;10597;3263.5;7333.5;6475.425418;-0.117007511
31.01.2020 19:00;10381;3313.5;7067.5;7379.001603;0.044075218
31.01.2020 20:00;10137;3341.75;6795.25;7704.958984;0.133874248
31.01.2020 21:00;10002;3347.25;6654.75;7379.107805;0.108848237
31.01.2020 22:00;9990;3276.75;6713.25;7455.922219;0.110627821
31.01.2020 23:00;9784;3172.25;6611.75;7131.163229;0.078559115
01.02.2020 00:00;8463;3069.25;5393.75;5165.710567;-0.042278458
